1586344032.6850066,Start!
1586344033.3179765,461
1586344034.3190918,461
1586344035.3154676,462
1586344036.3178363,462
1586344037.31241,462
1586344038.320075,462
1586344039.309309,463
1586344040.3067563,463
1586344041.3116078,463
1586344042.3083773,464
1586344043.3053648,464
1586344044.31015,464
1586344045.30855,464
1586344046.3058448,464
1586344047.3044705,465
1586344048.2890975,465
1586344049.2885566,465
1586344050.300161,465
1586344051.2941988,465
1586344052.2912588,465
1586344053.2832763,465
1586344054.2798667,465
1586344055.2762148,465
1586344056.2746596,465
1586344057.2762358,466
1586344058.282122,466
1586344059.2830567,466
1586344060.2695465,466
1586344061.2790115,466
1586344062.2670074,466
1586344063.2702696,467
1586344064.2637098,467
1586344065.2586753,467
1586344066.2694783,468
1586344067.259794,468
1586344068.2647564,468
1586344069.2598743,469
1586344070.265119,469
1586344071.2599185,470
1586344072.2508452,471
1586344073.2529604,471
1586344074.2549987,471
1586344075.2564132,473
1586344076.2408504,473
1586344077.2541885,473
1586344078.2446227,474
1586344079.246645,474
1586344080.2471104,474
1586344081.2425983,475
1586344082.242908,475
1586344083.242442,475
1586344084.2308395,475
1586344085.229841,475
1586344086.2345264,475
1586344087.2278059,475
1586344088.230083,475
1586344089.2290742,475
1586344090.2171266,474
1586344091.2263806,474
1586344092.214134,475
1586344093.2141852,475
1586344094.2240248,475
1586344095.2222142,475
1586344096.2152333,475
1586344097.2128644,475
1586344098.2126567,475
1586344099.2153208,476
1586344100.2097673,476
1586344101.2121663,476
1586344102.2104006,476
1586344103.208535,476
1586344104.2020404,476
1586344105.1942685,476
1586344106.203011,476
1586344107.1911016,476
1586344108.1913135,476
1586344109.195376,475
1586344110.1864328,475
1586344111.180817,475
1586344112.1778176,475
1586344113.1901796,475
1586344114.177219,475
1586344115.184955,475
1586344116.1703074,475
1586344117.1788566,475
1586344118.168582,475
1586344119.1708455,475
1586344120.1741042,475
1586344121.16431,475
1586344122.1620636,474
1586344123.1606631,474
1586344124.1703045,474
1586344125.16798,474
1586344126.1593697,474
1586344127.1524525,474
1586344128.1600404,474
1586344129.1599634,473
1586344130.1559327,473
1586344131.1487787,473
1586344132.1535585,472
1586344133.150664,472
1586344134.1481516,472
1586344135.1489387,471
1586344136.1451662,471
1586344137.137614,471
1586344138.129953,471
1586344139.12803,471
1586344140.1283598,471
1586344141.1280754,471
1586344142.1278162,471
1586344143.124623,470
1586344144.1261454,470
1586344145.1274729,470
1586344146.1164784,470
1586344147.127605,470
1586344148.111979,469
1586344149.1209164,469
1586344150.1189294,469
1586344151.1185577,469
1586344152.1114755,469
1586344153.1025438,469
1586344154.1019046,469
1586344155.1073296,468
1586344156.1011198,468
1586344157.106674,468
1586344158.1032782,468
1586344159.1033444,468
1586344160.0963776,468
1586344161.0928597,468
1586344162.0940888,468
1586344163.0923054,468
1586344164.0964577,468
1586344165.0828307,468
1586344166.0821261,468
1586344167.0784357,468
1586344168.0763986,468
1586344169.0738344,468
1586344170.0848773,469
1586344171.082545,469
1586344172.0789318,469
1586344173.0711062,468
1586344174.0632575,469
1586344175.0643706,469
1586344176.0656517,469
1586344177.07148,469
1586344178.0703795,470
1586344179.0678332,470
1586344180.063473,470
1586344181.0591722,470
1586344182.0632844,470
1586344183.0539541,471
1586344184.0566304,470
1586344185.0558329,470
1586344186.0535092,470
1586344187.04735,470
1586344188.039397,470
1586344189.0388744,470
1586344190.0354583,470
1586344191.0335505,470
1586344192.0414848,470
1586344193.0314398,471
1586344194.0310798,472
1586344195.0399313,473
1586344196.035288,473
1586344197.0287008,474
1586344198.0309596,475
1586344199.0241046,476
1586344200.026792,479
1586344201.0267177,482
1586344202.0193458,484
1586344203.0168796,484
1586344204.013087,484
1586344205.0243711,485
1586344206.0120437,485
1586344207.0139122,484
1586344208.0113337,484
1586344209.0083604,484
1586344210.0025682,484
1586344211.0074978,485
1586344212.0090823,485
1586344212.9977856,485
1586344214.0047705,484
1586344214.9998622,485
1586344215.9998684,485
1586344216.9935873,486
1586344217.9935787,486
1586344218.9952903,486
1586344219.9970539,486
1586344220.9836996,485
1586344221.9946349,486
1586344222.9875271,485
1586344223.9872308,485
1586344224.9793692,485
1586344225.9815516,486
1586344226.9700634,486
1586344227.971194,485
1586344228.966502,485
1586344229.9785533,485
1586344230.9761064,485
1586344231.9691703,485
1586344232.9647546,484
1586344233.9652698,484
1586344234.9635522,484
1586344235.9593992,483
1586344236.9565985,483
1586344237.962002,483
1586344238.9498053,483
1586344239.9505148,483
1586344240.9480016,483
1586344241.9527009,483
1586344242.953758,483
1586344243.9393718,483
1586344244.9499528,483
1586344245.939873,482
1586344246.9428542,483
1586344247.9372952,482
1586344248.9337234,483
1586344249.9335678,483
1586344250.9411232,483
1586344251.938273,483
1586344252.9302619,482
1586344253.936424,483
1586344254.926829,483
1586344255.9312549,483
1586344256.9254985,483
1586344257.9218905,484
1586344258.9245741,483
1586344259.9208834,483
1586344260.9114244,483
1586344261.9116967,483
1586344262.9065106,483
1586344263.9088733,482
1586344264.912962,482
1586344265.9009626,482
1586344266.8989544,482
1586344267.9016044,482
1586344268.8989508,481
1586344269.8958552,481
1586344270.8934216,481
1586344271.8984334,480
1586344272.8897629,480
1586344273.8952434,480
1586344274.883749,480
1586344275.8851612,479
1586344276.87919,479
1586344277.8844278,479
1586344278.87684,479
1586344279.8760815,479
1586344280.8840613,478
1586344281.8814738,478
1586344282.8805423,478
1586344283.8666718,478
1586344284.8648384,478
1586344285.862564,477
1586344286.8610861,477
1586344287.8728132,477
1586344288.857701,476
1586344289.857483,476
1586344290.8558543,476
1586344291.8582034,475
1586344292.8565052,475
1586344293.858614,474
1586344294.8605952,474
1586344295.8528779,473
1586344296.84271,473
1586344297.8515692,473
1586344298.8491054,473
1586344299.8373127,473
1586344300.8404026,472
1586344301.8365042,472
1586344302.837629,472
1586344303.836843,471
1586344304.8375585,471
1586344305.82654,471
1586344306.8334365,470
1586344307.8243153,469
1586344308.8265846,469
1586344309.8320296,469
1586344310.829799,469
1586344311.830535,469
1586344312.8283813,469
1586344313.8244264,469
1586344314.8251925,469
1586344315.8152673,470
1586344316.806587,470
1586344317.8181405,471
1586344318.8128312,471
1586344319.8104448,471
1586344320.8122077,472
1586344321.7995958,472
1586344322.8054025,472
1586344323.8091595,472
1586344324.7960327,473
1586344325.7929273,473
1586344326.7977707,473
1586344327.7951977,473
1586344328.8002799,473
1586344329.798313,472
1586344330.7835488,472
1586344331.7812016,472
1586344332.791616,472
1586344333.7835782,472
1586344334.7851543,472
1586344335.7785268,472
1586344336.7783208,472
1586344337.771329,473
1586344338.782962,473
1586344339.7693272,473
1586344340.7709987,473
1586344341.7746844,473
1586344342.7641623,473
1586344343.7719936,473
1586344344.7668712,473
1586344345.7651486,473
1586344346.7642348,473
1586344347.7598047,473
1586344348.7521193,473
1586344349.7574399,473
1586344350.7472303,473
1586344351.7562897,473
1586344352.7547467,473
1586344353.754608,473
1586344354.7545607,473
1586344355.7520602,473
1586344356.7425997,473
1586344357.7477973,473
1586344358.7467527,473
1586344359.7325265,473
1586344360.7415645,473
1586344361.737745,473
1586344362.7279336,473
1586344363.735194,473
1586344364.7376833,473
1586344365.7300544,473
1586344366.7232618,473
1586344367.724715,473
1586344368.7243607,473
1586344369.7212648,473
1586344370.7190342,473
1586344371.7235534,473
1586344372.7198534,473
1586344373.7206364,472
1586344374.7080512,472
1586344375.7077053,472
1586344376.7125173,471
1586344377.7141669,471
1586344378.7114599,471
1586344379.7102964,470
1586344380.7084599,470
1586344381.6922216,470
1586344382.6992688,470
1586344383.689983,471
1586344384.6938436,471
1586344385.6984098,471
1586344386.6979547,471
1586344387.6932876,471
1586344388.694549,471
1586344389.6874251,471
1586344390.6833718,471
1586344391.6756108,471
1586344392.675227,471
1586344393.6710951,471
1586344394.6787066,471
1586344395.6803029,471
1586344396.6743517,471
1586344397.6770284,471
1586344398.6640894,471
1586344399.6707377,470
1586344400.6635249,470
1586344401.658341,470
1586344402.6606398,470
1586344403.6635618,470
1586344404.6508412,470
1586344405.6568062,470
1586344406.6544402,470
1586344407.6500564,470
1586344408.6456022,471
1586344409.652361,471
1586344410.643147,471
1586344411.6411057,471
1586344412.636151,471
1586344413.6472962,471
1586344414.641707,471
1586344415.6455967,471
1586344416.6352787,471
1586344417.6278794,471
1586344418.638236,471
1586344419.6234317,471
1586344420.629372,470
1586344421.6318717,470
