board_type,sequence,sleeptime,run,start_time,device_tracking,making_code,Rhtr_RT,generalpurpose,VDDH,TCR_from_NVM,R_HTR_at_RT_from_NVM,RT_from_NVM,Humidity_HW,Temperature_HW,Temperature_ASIC,Temp1,Wait1,Temp2,Wait2,Rmox_Temp1,Rmox_Temp2,comment,EtOH (ppm),IAQ,TVOC (mg/m^3),eCO2 (ppm)
IDT HiCom,hard coded,0.0,1755.0,2020-04-05T02:19:20.871000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.326999999999998,300.0,1.0,300.0,1.0,175258.0766106355,174789.202683726,,0.03810493076520052,1.38019661945025,0.07163726983857699,428.124484394944
IDT HiCom,hard coded,0.0,1756.0,2020-04-05T02:19:22.889000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.326999999999998,300.0,1.0,300.0,1.0,174549.19694370808,174585.17871623728,,0.04558182182429592,1.456456841643671,0.08569382502967632,428.00643630208594
IDT HiCom,hard coded,0.0,1757.0,2020-04-05T02:19:24.899000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.360000000000014,300.0,1.0,300.0,1.0,174513.22190345515,173998.31833328144,,0.05619939678727077,1.5417486710148927,0.10565486596006904,428.18755772380644
IDT HiCom,hard coded,0.0,1758.0,2020-04-05T02:19:26.912000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.326999999999998,300.0,1.0,300.0,1.0,173437.09185894646,174693.16444638566,,0.058207533861334856,1.5716399873518396,0.10943016365930953,428.4153728133663
IDT HiCom,hard coded,0.0,1759.0,2020-04-05T02:19:28.922000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.343500000000063,300.0,1.0,300.0,1.0,174070.08254166017,174477.25359358924,,0.06159517620744707,1.6057239056928372,0.1157989312700005,428.72557409323645
IDT HiCom,hard coded,0.0,1760.0,2020-04-05T02:19:30.932000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.326999999999998,300.0,1.0,300.0,1.0,173472.86580625098,174705.16660426807,,0.062148738639344045,1.618936712068046,0.11683962864196681,429.0358094206023
IDT HiCom,hard coded,0.0,1761.0,2020-04-05T02:19:32.946000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.343500000000063,300.0,1.0,300.0,1.0,173389.40364405198,174070.08254166017,,0.06802173548663012,1.6604996020014273,0.12788086271486462,429.4935620717994
IDT HiCom,hard coded,0.0,1762.0,2020-04-05T02:19:34.956000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.360000000000014,300.0,1.0,300.0,1.0,175523.07403701852,174657.16246568505,,0.06739016622096144,1.662730781955914,0.1266935124954075,429.911278818139
IDT HiCom,hard coded,0.0,1763.0,2020-04-05T02:19:36.970000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.343500000000063,300.0,1.0,300.0,1.0,173819.02508871318,174333.447620235,,0.06971845585256753,1.6812157714050067,0.13107069700282692,430.37305821996665
IDT HiCom,hard coded,0.0,1764.0,2020-04-05T02:19:38.986000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.360000000000014,300.0,1.0,300.0,1.0,176235.5520751762,174189.7491821156,,0.07268825050089751,1.7018455773032097,0.1366539109416873,430.89464885858445
IDT HiCom,hard coded,0.0,1765.0,2020-04-05T02:19:40.992000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.39300000000003,300.0,1.0,300.0,1.0,176054.16405760802,175366.4406038066,,0.06444496483937491,1.6446766916800029,0.1211565338980248,431.1628237911195
IDT HiCom,hard coded,0.0,1766.0,2020-04-05T02:19:43.004000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.343500000000063,300.0,1.0,300.0,1.0,175390.5297702766,175728.09459755372,,0.05470979370373865,1.5631986135927516,0.10285441216302862,431.14831833080905
IDT HiCom,hard coded,0.0,1767.0,2020-04-05T02:19:45.014000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.376500000000078,300.0,1.0,300.0,1.0,174885.28888472702,175378.48481060134,,0.050846610510514284,1.5396249364509327,0.09559162775976683,431.0276137271775
IDT HiCom,hard coded,0.0,1768.0,2020-04-05T02:19:47.031000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.343500000000063,300.0,1.0,300.0,1.0,174357.4078114772,175221.96882126902,,0.04942094441234316,1.5349990027117202,0.09291137549520512,430.87310504621024
IDT HiCom,hard coded,0.0,1769.0,2020-04-05T02:19:49.037000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.376500000000078,300.0,1.0,300.0,1.0,174597.1741368017,174777.19528178245,,0.052381962080369625,1.561696251121397,0.09847808871109487,430.80789631152663
IDT HiCom,hard coded,0.0,1770.0,2020-04-05T02:19:51.051000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.360000000000014,300.0,1.0,300.0,1.0,174885.28888472702,175655.70950489477,,0.04639573927424691,1.5100579608235727,0.08722398983558417,430.58008425390943
IDT HiCom,hard coded,0.0,1771.0,2020-04-05T02:19:53.059000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.376500000000078,300.0,1.0,300.0,1.0,174765.18862920086,174309.4904160823,,0.054177255382688076,1.56786476896197,0.10185324011945357,430.57845392185584
