1586200552.2438443,6296
1586200553.2420156,6296
1586200554.2401285,6296
1586200555.2383988,6296
1586200556.2366295,6296
1586200557.2347937,6296
1586200558.2330787,6296
1586200559.231471,6306
1586200560.229647,6306
1586200561.2277036,6295
1586200562.225714,6295
1586200563.2240002,6295
1586200564.2220895,6295
1586200565.2202291,6295
1586200566.2183652,6295
1586200567.216511,6295
1586200568.2146378,6295
1586200569.2126648,6296
1586200570.2110138,6306
1586200571.2093623,6305
1586200572.2072911,6295
1586200573.2055595,6296
1586200574.2037127,6296
1586200575.2018652,6296
1586200576.2000716,6296
1586200577.1982675,6296
1586200578.1965153,6296
1586200579.19465,6296
1586200580.192814,6295
1586200581.1909478,6296
1586200582.1890364,6295
1586200583.187319,6295
1586200584.18542,6295
1586200585.1835098,6295
1586200586.18158,6295
1586200587.179599,6296
1586200588.1762264,6296
1586200589.1728516,6295
1586200590.1693091,6296
1586200591.1659863,6295
1586200592.1625829,6295
1586200593.1594377,6305
1586200594.1558895,6295
1586200595.1527061,6305
1586200596.149206,6295
1586200597.145864,6295
1586200598.142407,6295
1586200599.13936,6295
1586200600.1357474,6285
1586200601.1328042,6285
1586200602.1294832,6285
1586200603.1263344,6286
1586200604.1229985,6275
1586200605.119857,6275
1586200606.1167116,6275
1586200607.1132085,6265
1586200608.110093,6265
1586200609.1073713,6275
1586200610.1042984,6275
1586200611.1011765,6275
1586200612.0984206,6285
1586200613.0953794,6285
1586200614.09225,6285
1586200615.0893314,6285
1586200616.0863895,6295
1586200617.0834203,6295
1586200618.0806868,6305
1586200619.07801,6315
1586200620.0752864,6325
1586200621.0723243,6325
1586200622.069302,6325
1586200623.066937,6345
1586200624.064336,6355
1586200625.0615923,6365
1586200626.0588696,6375
1586200627.0565708,6395
1586200628.0539372,6405
1586200629.0513823,6415
1586200630.0491536,6445
1586200631.046923,6465
1586200632.0443208,6475
1586200633.041892,6495
1586200634.0392592,6495
1586200635.036523,6495
1586200636.0338194,6495
1586200637.0311282,6495
1586200638.028301,6495
1586200639.0256152,6495
1586200640.0230055,6495
1586200641.0202963,6495
1586200642.0176163,6495
1586200643.014974,6495
1586200644.012501,6505
1586200645.0098164,6505
1586200646.0072908,6505
1586200647.0046914,6505
1586200648.0020788,6515
1586200648.999639,6515
1586200649.996931,6514
1586200650.994539,6524
