1586229783.59477,8073
1586229784.5920048,8073
1586229785.5895326,8083
1586229786.5870025,8083
1586229787.584398,8082
1586229788.5821278,8092
1586229789.579423,8093
1586229790.576875,8093
1586229791.5744922,8093
1586229792.572278,8103
1586229793.5697708,8103
1586229794.567235,8103
1586229795.5651906,8112
1586229796.5627635,8122
1586229797.560356,8122
1586229798.5582838,8132
1586229799.555933,8142
1586229800.5539107,8143
1586229801.551617,8153
1586229802.5494869,8153
1586229803.5474112,8163
1586229804.5450163,8163
1586229805.542696,8163
1586229806.5408194,8173
1586229807.5386775,8173
1586229808.536594,8172
1586229809.5343695,8173
1586229810.5324006,8183
1586229811.5302885,8183
1586229812.5281434,8183
1586229813.525934,8183
1586229814.523993,8183
1586229815.5220773,8193
1586229816.519911,8193
1586229817.518317,8204
1586229818.5162704,8203
1586229819.5142877,8213
1586229820.512382,8213
1586229821.5104666,8222
1586229822.5088413,8243
1586229823.5070093,8253
1586229824.5050688,8262
1586229825.5035505,8273
1586229826.501603,8283
1586229827.499846,8293
1586229828.4980028,8303
1586229829.4962773,8312
1586229830.4943194,8313
1586229831.4924977,8322
1586229832.4903796,8322
1586229833.488368,8322
1586229834.4863625,8322
1586229835.4844816,8322
1586229836.4826536,8332
1586229837.4809058,8332
1586229838.4787512,8332
1586229839.4769404,8332
1586229840.4750068,8332
1586229841.4733202,8342
1586229842.4711442,8342
1586229843.4693544,8342
1586229844.4674635,8342
1586229845.4654403,8342
1586229846.4637053,8342
1586229847.4618201,8352
1586229848.459954,8352
1586229849.4581578,8352
1586229850.4560227,8352
1586229851.4544907,8362
1586229852.45261,8362
1586229853.4505355,8362
1586229854.4486377,8362
1586229855.4467156,8362
1586229856.4451797,8372
1586229857.4433894,8372
1586229858.4414434,8372
1586229859.4393744,8372
1586229860.4377797,8382
1586229861.435812,8382
1586229862.4341176,8392
1586229863.4322827,8392
1586229864.4306083,8402
1586229865.4288187,8403
1586229866.427088,8403
1586229867.4254577,8412
1586229868.423709,8412
1586229869.4218414,8412
1586229870.419652,8402
1586229871.4180253,8403
1586229872.4160016,8402
1586229873.414054,8402
1586229874.4122107,8402
1586229875.4103818,8402
1586229876.4086678,8402
1586229877.4067748,8402
1586229878.4048963,8402
1586229879.403268,8402
1586229880.4011238,8402
1586229881.3993156,8402
1586229882.397408,8402
1586229883.3953612,8401
1586229884.3936803,8402
1586229885.3916395,8402
1586229886.389182,8402
1586229887.3870356,8402
1586229888.384626,8402
1586229889.38235,8392
1586229890.379898,8392
1586229891.37783,8392
1586229892.3754303,8392
1586229893.3733346,8392
1586229894.3710995,8392
1586229895.3689945,8392
1586229896.366654,8392
1586229897.364461,8392
1586229898.3621867,8392
1586229899.3600416,8392
1586229900.3574965,8382
1586229901.3555222,8382
1586229902.353129,8382
1586229903.3511417,8382
1586229904.34899,8382
1586229905.3465955,8372
1586229906.3444993,8372
1586229907.3422081,8372
1586229908.3402698,8373
1586229909.3381243,8372
1586229910.3360114,8372
1586229911.3338962,8373
1586229912.3318362,8373
1586229913.3296711,8373
1586229914.327459,8363
1586229915.3253531,8363
1586229916.323429,8363
1586229917.3211644,8363
1586229918.3192363,8362
1586229919.3172216,8362
1586229920.315103,8362
1586229921.3126416,8352
1586229922.310537,8352
1586229923.3087392,8352
1586229924.306412,8343
1586229925.3039827,8332
1586229926.3018882,8332
1586229927.2996652,8323
1586229928.2974324,8313
1586229929.2953796,8313
1586229930.2931297,8303
1586229931.2909536,8293
1586229932.289159,8294
1586229933.2869754,8284
1586229934.2848723,8273
1586229935.28277,8263
1586229936.2807817,8263
1586229937.278369,8243
1586229938.2763903,8234
1586229939.2744577,8233
1586229940.2722383,8223
1586229941.2700799,8223
1586229942.26832,8223
1586229943.266411,8223
1586229944.2640731,8213
1586229945.2623208,8213
1586229946.2601871,8213
1586229947.2583182,8223
1586229948.2566204,8223
1586229949.2543242,8213
1586229950.2524486,8213
1586229951.250373,8213
1586229952.2485046,8213
1586229953.246666,8213
1586229954.244809,8213
1586229955.2424905,8203
1586229956.2404118,8203
1586229957.2385845,8203
1586229958.236616,8203
1586229959.2346218,8203
1586229960.23286,8203
1586229961.2307196,8203
1586229962.2290385,8203
1586229963.2270443,8203
1586229964.2251172,8202
1586229965.2231364,8202
1586229966.2212536,8203
1586229967.21922,8202
1586229968.2171082,8203
1586229969.2152863,8203
1586229970.2134125,8203
1586229971.2111723,8193
1586229972.2093863,8203
1586229973.2073112,8193
1586229974.2053294,8193
1586229975.2033627,8193
1586229976.2016459,8193
1586229977.1996944,8193
1586229978.197955,8193
1586229979.1960144,8193
1586229980.1941097,8193
1586229981.1920722,8193
1586229982.1901038,8193
1586229983.1881711,8183
1586229984.186089,8182
1586229985.184249,8183
1586229986.1823065,8183
1586229987.1806417,8183
1586229988.1783783,8173
1586229989.1764476,8173
1586229990.17472,8173
1586229991.1725655,8173
1586229992.1704614,8163
1586229993.1685658,8163
1586229994.166668,8162
1586229995.164567,8152
1586229996.162489,8152
1586229997.1606598,8153
1586229998.1584148,8143
1586229999.1564722,8143
1586230000.154594,8143
1586230001.1530206,8142
1586230002.1504762,8132
1586230003.1485498,8132
1586230004.1464353,8132
1586230005.1447403,8133
1586230006.142707,8133
1586230007.1408696,8133
1586230008.1385818,8123
1586230009.1368709,8123
1586230010.134963,8122
1586230011.133009,8123
1586230012.1309032,8113
