board_type,sequence,sleeptime,run,start_time,device_tracking,making_code,Rhtr_RT,generalpurpose,VDDH,TCR_from_NVM,R_HTR_at_RT_from_NVM,RT_from_NVM,Humidity_HW,Temperature_HW,Temperature_ASIC,Temp1,Wait1,Temp2,Wait2,Rmox_Temp1,Rmox_Temp2,comment,EtOH (ppm),IAQ,TVOC (mg/m^3),eCO2 (ppm)
IDT HiCom,hard coded,0.0,1.0,2020-04-07T00:13:42.657000,x0000463C53845B75,x2310,22.390949596058242,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.081041198730469,0.00280078125,21.7559814453125,21.5,,,27.297500000000014,300.0,1.0,300.0,1.0,1110.958927562533,1422.2519417725425,,0.0,0.0,0.0,0.0
IDT HiCom,hard coded,0.0,2.0,2020-04-07T00:13:44.704000,x0000463C53845B75,x2310,22.390949596058242,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.081041198730469,0.00280078125,21.7559814453125,21.5,,,28.567999999999984,300.0,1.0,300.0,1.0,1679.9423195770103,1927.3339749759384,,0.0,0.0,0.0,0.0
IDT HiCom,hard coded,0.0,3.0,2020-04-07T00:13:46.733000,x0000463C53845B75,x2310,22.390949596058242,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.081041198730469,0.00280078125,21.7559814453125,21.5,,,28.65050000000008,300.0,1.0,300.0,1.0,2160.7019958706123,2358.006406502945,,0.0,0.0,0.0,0.0
IDT HiCom,hard coded,0.0,4.0,2020-04-07T00:13:48.726000,x0000463C53845B75,x2310,22.390949596058242,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.081041198730469,0.00280078125,21.7559814453125,21.5,,,28.700000000000045,300.0,1.0,300.0,1.0,2573.999689692623,2797.7772408794394,,0.0,0.0,0.0,0.0
IDT HiCom,hard coded,0.0,5.0,2020-04-07T00:13:50.744000,x0000463C53845B75,x2310,22.390949596058242,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.081041198730469,0.00280078125,21.7559814453125,21.5,,,28.73300000000006,300.0,1.0,300.0,1.0,2985.231885309612,3165.6467171455242,,0.0,0.0,0.0,0.0
IDT HiCom,hard coded,0.0,6.0,2020-04-07T00:13:52.761000,x0000463C53845B75,x2310,22.390949596058242,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.081041198730469,0.00280078125,21.7559814453125,21.5,,,28.73300000000006,300.0,1.0,300.0,1.0,3353.7503244225277,3556.9795635607898,,0.0,0.0,0.0,0.0
IDT HiCom,hard coded,0.0,7.0,2020-04-07T00:13:54.769000,x0000463C53845B75,x2310,22.390949596058242,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.081041198730469,0.00280078125,21.7559814453125,21.5,,,28.766000000000076,300.0,1.0,300.0,1.0,3738.3647362673555,3927.4809160305344,,0.0,0.0,0.0,0.0
IDT HiCom,hard coded,0.0,8.0,2020-04-07T00:13:56.786000,x0000463C53845B75,x2310,22.390949596058242,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.081041198730469,0.00280078125,21.7559814453125,21.5,,,28.766000000000076,300.0,1.0,300.0,1.0,4109.496275459707,4302.994490693269,,0.0,0.0,0.0,0.0
IDT HiCom,hard coded,0.0,9.0,2020-04-07T00:13:58.793000,x0000463C53845B75,x2310,22.390949596058242,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.081041198730469,0.00280078125,21.7559814453125,21.5,,,28.799000000000092,300.0,1.0,300.0,1.0,4481.918909046633,4672.353760445682,,0.0,0.0,0.0,0.0
IDT HiCom,hard coded,0.0,10.0,2020-04-07T00:14:00.809000,x0000463C53845B75,x2310,22.390949596058242,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.081041198730469,0.00280078125,21.7559814453125,21.5,,,28.831999999999994,300.0,1.0,300.0,1.0,4866.871122882832,5050.4891958352955,,0.0,0.0,0.0,0.0
