board_type,sequence,sleeptime,run,start_time,device_tracking,making_code,Rhtr_RT,generalpurpose,VDDH,TCR_from_NVM,R_HTR_at_RT_from_NVM,RT_from_NVM,Humidity_HW,Temperature_HW,Temperature_ASIC,Temp1,Wait1,Temp2,Wait2,Rmox_Temp1,Rmox_Temp2,comment,EtOH (ppm),IAQ,TVOC (mg/m^3),eCO2 (ppm)
IDT HiCom,hard coded,0.0,2566.0,2020-04-07T03:38:39.514000,x0000463C53845B75,x2310,22.325343738902706,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0801431274414064,0.00280078125,21.7559814453125,21.5,,,30.812000000000012,300.0,1.0,300.0,1.0,143591.33926010897,145016.70025914194,,0.3801172009096318,2.590142390679537,0.7146203377101078,409.8722969811258
IDT HiCom,hard coded,0.0,2567.0,2020-04-07T03:38:41.536000,x0000463C53845B75,x2310,22.325343738902706,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0801431274414064,0.00280078125,21.7559814453125,21.5,,,30.812000000000012,300.0,1.0,300.0,1.0,144496.13294614875,144679.68817420822,,0.37519101413456374,2.581832005025874,0.7053591065729798,409.3781029374742
IDT HiCom,hard coded,0.0,2568.0,2020-04-07T03:38:43.544000,x0000463C53845B75,x2310,22.325343738902706,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0801431274414064,0.00280078125,21.7559814453125,21.5,,,30.79550000000006,300.0,1.0,300.0,1.0,144812.37410071943,145200.7951140816,,0.36656342748188053,2.566664590299416,0.6891392436659355,408.67009623569743
IDT HiCom,hard coded,0.0,2569.0,2020-04-07T03:38:45.550000,x0000463C53845B75,x2310,22.325343738902706,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0801431274414064,0.00280078125,21.7559814453125,21.5,,,30.845000000000027,300.0,1.0,300.0,1.0,144771.5370892559,144322.9495948043,,0.36839512032794647,2.570117644507654,0.6925828262165394,408.0475975520336
IDT HiCom,hard coded,0.0,2570.0,2020-04-07T03:38:47.561000,x0000463C53845B75,x2310,22.325343738902706,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0801431274414064,0.00280078125,21.7559814453125,21.5,,,30.845000000000027,300.0,1.0,300.0,1.0,145590.06748572417,144914.50777202073,,0.36417784553500915,2.5628362506034335,0.6846543496058173,407.33887821521563
IDT HiCom,hard coded,0.0,2571.0,2020-04-07T03:38:49.581000,x0000463C53845B75,x2310,22.325343738902706,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0801431274414064,0.00280078125,21.7559814453125,21.5,,,30.845000000000027,300.0,1.0,300.0,1.0,145118.9516129032,143977.09003215434,,0.3698680415210571,2.5728027124381945,0.6953519180595874,406.82224247500653
IDT HiCom,hard coded,0.0,2572.0,2020-04-07T03:38:51.594000,x0000463C53845B75,x2310,22.325343738902706,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0801431274414064,0.00280078125,21.7559814453125,21.5,,,30.828500000000076,300.0,1.0,300.0,1.0,143713.0644328418,144149.93537268418,,0.37250561018111106,2.5775189272108214,0.7003105471404888,406.4037655075035
IDT HiCom,hard coded,0.0,2573.0,2020-04-07T03:38:53.594000,x0000463C53845B75,x2310,22.325343738902706,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0801431274414064,0.00280078125,21.7559814453125,21.5,,,30.861500000000092,300.0,1.0,300.0,1.0,143388.65004299226,143946.60542557773,,0.37640089125674303,2.5842968467629364,0.7076336755626769,406.1133477893041
IDT HiCom,hard coded,0.0,2574.0,2020-04-07T03:38:55.606000,x0000463C53845B75,x2310,22.325343738902706,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0801431274414064,0.00280078125,21.7559814453125,21.5,,,30.911000000000058,300.0,1.0,300.0,1.0,144322.9495948043,143348.14008138934,,0.3849585064427429,2.598637704977074,0.7237219921123565,406.0739002184989
IDT HiCom,hard coded,0.0,2575.0,2020-04-07T03:38:57.623000,x0000463C53845B75,x2310,22.325343738902706,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0801431274414064,0.00280078125,21.7559814453125,21.5,,,30.894499999999994,300.0,1.0,300.0,1.0,144445.17909503824,143560.92105640468,,0.3893736059849964,2.606147915171089,0.7320223792517933,406.15878591362485
IDT HiCom,hard coded,0.0,2576.0,2020-04-07T03:38:59.638000,x0000463C53845B75,x2310,22.325343738902706,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0801431274414064,0.00280078125,21.7559814453125,21.5,,,30.894499999999994,300.0,1.0,300.0,1.0,143540.64516129033,143936.44505683775,,0.38914712508062155,2.6059283238496174,0.7315965951515686,406.2331625903483
IDT HiCom,hard coded,0.0,2577.0,2020-04-07T03:39:01.653000,x0000463C53845B75,x2310,22.325343738902706,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0801431274414064,0.00280078125,21.7559814453125,21.5,,,30.894499999999994,300.0,1.0,300.0,1.0,143611.62097051737,143804.41332606386,,0.3902213427030758,2.607839546156475,0.7336161242817826,406.33360184718606
