board_type,sequence,sleeptime,run,start_time,device_tracking,making_code,Rhtr_RT,generalpurpose,VDDH,TCR_from_NVM,R_HTR_at_RT_from_NVM,RT_from_NVM,Humidity_HW,Temperature_HW,Temperature_ASIC,Temp1,Wait1,Temp2,Wait2,Rmox_Temp1,Rmox_Temp2,comment,EtOH (ppm),IAQ,TVOC (mg/m^3),eCO2 (ppm)
IDT HiCom,hard coded,0.0,916.0,2020-04-08T16:39:11.018000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,30.514999999999986,300.0,1.0,300.0,1.0,221365.44920235095,216560.22971009478,,0.3571008724183879,2.5372061341670586,0.6713496401465693,400.00966618937923
IDT HiCom,hard coded,0.0,917.0,2020-04-08T16:39:13.031000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,30.548000000000002,300.0,1.0,300.0,1.0,219472.3092998955,223412.42222925235,,0.35660352309121046,2.5397662908769956,0.6704146234114757,400.0072496420344
IDT HiCom,hard coded,0.0,918.0,2020-04-08T16:39:15.031000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,30.514999999999986,300.0,1.0,300.0,1.0,223503.8498048729,223671.56724817108,,0.3552004147544063,2.539830926675923,0.6677767797382839,400.00543723152583
IDT HiCom,hard coded,0.0,919.0,2020-04-08T16:39:17.047000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,30.53150000000005,300.0,1.0,300.0,1.0,224527.41753594586,227192.85182427402,,0.3401657668533212,2.512913270044651,0.639511641684244,400.0040779236444
IDT HiCom,hard coded,0.0,920.0,2020-04-08T16:39:19.062000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,30.548000000000002,300.0,1.0,300.0,1.0,225048.69098863876,224634.6363988861,,0.33904620654112316,2.5126532934061494,0.6374068682973115,400.0030584427333
IDT HiCom,hard coded,0.0,921.0,2020-04-08T16:39:21.072000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,30.564500000000066,300.0,1.0,300.0,1.0,221773.2955142347,221410.72740631888,,0.35102885828283814,2.535181546500212,0.6599342535717356,400.00229383205
IDT HiCom,hard coded,0.0,922.0,2020-04-08T16:39:23.085000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,30.498500000000035,300.0,1.0,300.0,1.0,222743.12989155232,224267.24896981652,,0.3486522673314187,2.532065750460958,0.655466262583067,400.0017203740375
IDT HiCom,hard coded,0.0,923.0,2020-04-08T16:39:25.095000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,30.514999999999986,300.0,1.0,300.0,1.0,226697.36143084825,228202.78626768073,,0.3312413277841354,2.4986447381425645,0.6227336962341745,400.0012902805281
IDT HiCom,hard coded,0.0,924.0,2020-04-08T16:39:27.103000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,30.53150000000005,300.0,1.0,300.0,1.0,228530.07077568732,230048.17987152035,,0.3108352277611155,2.457123049316062,0.584370228190897,400.0009677103961
IDT HiCom,hard coded,0.0,925.0,2020-04-08T16:39:29.124000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,30.53150000000005,300.0,1.0,300.0,1.0,230693.0197648236,231118.70349170006,,0.2912530763481605,2.4157211255276123,0.5475557835345416,400.0007257827971
IDT HiCom,hard coded,0.0,926.0,2020-04-08T16:39:31.134000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,30.514999999999986,300.0,1.0,300.0,1.0,233450.8181981658,233674.21107552806,,0.26628073278624664,2.357446724232246,0.5006077776381435,400.00054433709784
IDT HiCom,hard coded,0.0,927.0,2020-04-08T16:39:33.147000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,30.514999999999986,300.0,1.0,300.0,1.0,234169.66858789625,235501.68009538605,,0.24009612434280628,2.2911137346763653,0.45138071376447564,400.0004082528234
IDT HiCom,hard coded,0.0,928.0,2020-04-08T16:39:35.165000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,30.482000000000085,300.0,1.0,300.0,1.0,236453.39995655007,235051.43475906877,,0.2223046235313394,2.2472440145545023,0.41793269223891794,400.0003061896175
IDT HiCom,hard coded,0.0,929.0,2020-04-08T16:39:37.174000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,30.498500000000035,300.0,1.0,300.0,1.0,234586.06764260476,235904.45537393316,,0.20545492746825594,2.203005156686313,0.3862552636403211,400.0002296422131
