board_type,sequence,sleeptime,run,start_time,device_tracking,making_code,Rhtr_RT,generalpurpose,VDDH,TCR_from_NVM,R_HTR_at_RT_from_NVM,RT_from_NVM,Humidity_HW,Temperature_HW,Temperature_ASIC,Temp1,Wait1,Temp2,Wait2,Rmox_Temp1,Rmox_Temp2,comment,EtOH (ppm),IAQ,TVOC (mg/m^3),eCO2 (ppm)
IDT HiCom,hard coded,0.0,3548.0,2020-04-08T20:19:48.198000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.373000000000047,300.0,1.0,300.0,1.0,165618.75456982697,166432.99850395383,,0.38237630658048855,2.5941525562023244,0.7188674563713184,411.2404245604969
IDT HiCom,hard coded,0.0,3549.0,2020-04-08T20:19:50.214000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.373000000000047,300.0,1.0,300.0,1.0,165675.98037722052,164409.6568478591,,0.38989870178920316,2.6067658716049107,0.7330095593637019,416.59391076712586
IDT HiCom,hard coded,0.0,3550.0,2020-04-08T20:19:52.225000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.389499999999998,300.0,1.0,300.0,1.0,163185.72552817967,163253.5117461855,,0.40380628539007646,2.629094665144694,0.7591558165333437,425.27092940543434
IDT HiCom,hard coded,0.0,3551.0,2020-04-08T20:19:54.226000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.422500000000014,300.0,1.0,300.0,1.0,163660.7467571827,163038.93982027777,,0.41577157717950075,2.648150992183413,0.7816505650974613,432.64421009707337
IDT HiCom,hard coded,0.0,3552.0,2020-04-08T20:19:56.249000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.389499999999998,300.0,1.0,300.0,1.0,164603.0443897548,163876.0348121418,,0.41875925420692,2.6532953936086066,0.7872673979090096,434.79790203963597
IDT HiCom,hard coded,0.0,3553.0,2020-04-08T20:19:58.254000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.389499999999998,300.0,1.0,300.0,1.0,164876.40244458633,164922.00091227004,,0.4135224574756776,2.645170863341572,0.777422220054274,426.09842652972696
IDT HiCom,hard coded,0.0,3554.0,2020-04-08T20:20:00.265000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.406000000000063,300.0,1.0,300.0,1.0,165950.90715048026,165024.63803382407,,0.40886084739214856,2.6378651813495844,0.7686583930972395,419.5738198972952
IDT HiCom,hard coded,0.0,3555.0,2020-04-08T20:20:02.281000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.356499999999983,300.0,1.0,300.0,1.0,165859.22019327502,165161.57497565725,,0.40438531119856086,2.6307579031845716,0.7602443850532946,414.6803649229714
IDT HiCom,hard coded,0.0,3556.0,2020-04-08T20:20:04.282000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.406000000000063,300.0,1.0,300.0,1.0,163932.73080189253,163581.4925915826,,0.41232472924661645,2.6435103626941365,0.775170490983639,417.3812572672485
IDT HiCom,hard coded,0.0,3557.0,2020-04-08T20:20:06.296000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.406000000000063,300.0,1.0,300.0,1.0,165847.7624679917,166364.05262675905,,0.3983778187671742,2.6201326802919542,0.7489502992822875,413.0359429504364
