board_type,sequence,sleeptime,run,start_time,device_tracking,making_code,Rhtr_RT,generalpurpose,VDDH,TCR_from_NVM,R_HTR_at_RT_from_NVM,RT_from_NVM,Humidity_HW,Temperature_HW,Temperature_ASIC,Temp1,Wait1,Temp2,Wait2,Rmox_Temp1,Rmox_Temp2,comment,EtOH (ppm),IAQ,TVOC (mg/m^3),eCO2 (ppm)
IDT HiCom,hard coded,0.0,1382.0,2020-04-08T19:07:12.226000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,30.99350000000004,300.0,1.0,300.0,1.0,155778.91832557035,155302.06512399632,,1.5914433207653258,3.7062437832528543,2.991913443038812,461.5693683998186
IDT HiCom,hard coded,0.0,1383.0,2020-04-08T19:07:14.233000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,30.99350000000004,300.0,1.0,300.0,1.0,155486.15640007114,155312.88888888888,,1.593420376167339,3.7074519972183895,2.995630307194597,462.70802343781094
IDT HiCom,hard coded,0.0,1384.0,2020-04-08T19:07:16.252000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.00999999999999,300.0,1.0,300.0,1.0,154945.24035046177,153964.8708487085,,1.6034623341509495,3.713283884973352,3.0145091882037853,464.07065528833994
IDT HiCom,hard coded,0.0,1385.0,2020-04-08T19:07:18.262000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,30.99350000000004,300.0,1.0,300.0,1.0,154169.12807183363,154869.63984492913,,1.6052352728673311,3.714352447163243,3.0178423129905827,465.41496138797083
IDT HiCom,hard coded,0.0,1386.0,2020-04-08T19:07:20.267000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.026500000000055,300.0,1.0,300.0,1.0,153814.51208356695,155247.95591894773,,1.6041724854419424,3.713770165860689,3.0158442726308516,466.66301286557183
IDT HiCom,hard coded,0.0,1387.0,2020-04-08T19:07:22.287000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.00999999999999,300.0,1.0,300.0,1.0,153428.44509948415,153482.01650943398,,1.6146197050757531,3.7197836261483914,3.035485045542416,468.1411206492311
IDT HiCom,hard coded,0.0,1388.0,2020-04-08T19:07:24.295000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,30.99350000000004,300.0,1.0,300.0,1.0,152669.4316978468,153032.50691949826,,1.6253495073599709,3.7259326254356253,3.0556570738367452,469.8420158137112
IDT HiCom,hard coded,0.0,1389.0,2020-04-08T19:07:26.302000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,30.99350000000004,300.0,1.0,300.0,1.0,151849.85178880638,151542.13829100932,,1.6430914625673951,3.7359720127881464,3.089011949626703,471.94830345817206
IDT HiCom,hard coded,0.0,1390.0,2020-04-08T19:07:28.318000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,30.99350000000004,300.0,1.0,300.0,1.0,151626.97248782776,152861.55747836837,,1.6478067686618234,3.7386964635106548,3.097876725084228,474.083284614606
IDT HiCom,hard coded,0.0,1391.0,2020-04-08T19:07:30.323000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,30.99350000000004,300.0,1.0,300.0,1.0,155031.67929891046,153921.89852120783,,1.6445234204934644,3.7368720898915937,3.0917040305277133,476.02163719682335
